id,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,delta_mean_1,delta_mean_2,delta_mean_3,delta_mean_4,delta_mean_5,delta_mean_6,delta_mean_7,delta_mean_8,delta_mean_9,delta_mean_10,delta_mean_11,delta_mean_12,delta_mean_13,delta_std_1,delta_std_2,delta_std_3,delta_std_4,delta_std_5,delta_std_6,delta_std_7,delta_std_8,delta_std_9,delta_std_10,delta_std_11,delta_std_12,delta_std_13,delta2_mean_1,delta2_mean_2,delta2_mean_3,delta2_mean_4,delta2_mean_5,delta2_mean_6,delta2_mean_7,delta2_mean_8,delta2_mean_9,delta2_mean_10,delta2_mean_11,delta2_mean_12,delta2_mean_13,delta2_std_1,delta2_std_2,delta2_std_3,delta2_std_4,delta2_std_5,delta2_std_6,delta2_std_7,delta2_std_8,delta2_std_9,delta2_std_10,delta2_std_11,delta2_std_12,delta2_std_13
31712206,-745.9839477539062,60.66227340698242,-2.9393277168273926,11.873779296875,-10.648388862609863,10.891390800476074,-11.088223457336426,-7.02876615524292,-13.442155838012695,-4.699273586273193,-0.6339439749717712,-4.072692394256592,-7.072996616363525,146.6736297607422,68.95868682861328,22.61769676208496,27.346843719482422,22.495119094848633,16.165359497070312,15.070457458496094,14.775834083557129,14.360169410705566,11.417471885681152,7.737979888916016,7.5239644050598145,9.280678749084473,0.06636509299278259,0.0741904154419899,0.043639425188302994,0.02279716730117798,0.004317788872867823,0.004172139335423708,0.016786586493253708,0.015767430886626244,0.005412661004811525,0.0005427979049272835,0.0008061486296355724,0.006705593317747116,0.011352945119142532,9.528998374938965,7.3471784591674805,2.8542871475219727,3.248791456222534,2.9739513397216797,1.9067041873931885,1.9038238525390625,2.139777183532715,1.6549454927444458,1.4629764556884766,1.2216044664382935,1.11181640625,1.3467600345611572,0.0028469660319387913,0.003429591888561845,0.004488414153456688,0.004530963022261858,0.0010300923604518175,0.000571462616790086,0.0027127694338560104,0.00222233054228127,-0.0011537355603650212,-0.0017197871347889304,-0.0002542278962209821,0.001747287344187498,0.0034938270691782236,2.0084571838378906,1.5685639381408691,0.597957193851471,0.7558542490005493,0.6396065354347229,0.3970211148262024,0.409992516040802,0.46991032361984253,0.3784620761871338,0.3159997761249542,0.3055308759212494,0.2531309127807617,0.30984580516815186
31721106,-586.4935913085938,50.823909759521484,-20.8598575592041,3.563086748123169,-6.354978561401367,-1.5031473636627197,-21.45965003967285,-5.8972039222717285,-10.310334205627441,-5.784260272979736,-6.885939121246338,-1.432807207107544,-5.061297416687012,141.96939086914062,49.158775329589844,28.003530502319336,20.319984436035156,19.537321090698242,12.846033096313477,24.243328094482422,12.848807334899902,11.518476486206055,11.82992172241211,12.62486457824707,9.822685241699219,10.660832405090332,-0.0009141676709987223,-0.0006678741774521768,0.0005342747899703681,0.0011574773816391826,0.0010066363029181957,0.0009692588937468827,0.0016872104024514556,0.002587249968200922,0.002588139846920967,0.001553750247694552,0.0005573423695750535,0.000593034375924617,0.001409268588759005,12.741771697998047,4.61974573135376,3.7166783809661865,2.80173659324646,2.3825888633728027,1.7688654661178589,2.0787432193756104,1.547719955444336,1.4849933385849,1.5178335905075073,1.3227782249450684,1.2367260456085205,1.217263102531433,-0.001575219794176519,-0.0020662439055740833,-0.0016759209102019668,-0.0012415199307724833,-0.0008788947016000748,-0.0006176729220896959,-0.0005051360931247473,-0.0006231347215361893,-0.0009501464082859457,-0.0012714958284050226,-0.0013288749614730477,-0.0010792153188958764,-0.0007408476667478681,2.6699535846710205,0.995895504951477,0.7957959175109863,0.6350216865539551,0.5113388299942017,0.3998481333255768,0.4158073663711548,0.32651790976524353,0.3391227424144745,0.32618996500968933,0.29780298471450806,0.26536476612091064,0.252938836812973
31721206,-687.50830078125,66.78211212158203,-18.883026123046875,-0.4805814027786255,-4.878900051116943,-3.2152931690216064,-15.660713195800781,-7.31101655960083,-9.11093521118164,-7.27617073059082,-3.9818270206451416,-1.9911080598831177,-5.830417156219482,148.89195251464844,71.14979553222656,30.569679260253906,25.229761123657227,17.501745223999023,12.451498031616211,20.85788345336914,11.349929809570312,12.73294448852539,13.69292163848877,9.015542984008789,11.563592910766602,9.486491203308105,0.0014230676461011171,0.0019572488963603973,0.0018600824987515807,0.0017918612575158477,0.001690998557023704,0.0015198012115433812,0.0014350221026688814,0.0016173182521015406,0.002003009896725416,0.0023555962834507227,0.0025474317371845245,0.002607123926281929,0.002559832064434886,11.056612968444824,6.835404396057129,4.2601318359375,3.72347354888916,2.436272144317627,2.051698923110962,2.186790943145752,1.3694632053375244,1.5062634944915771,1.5392135381698608,1.1995443105697632,1.5435900688171387,1.07185697555542,-0.00013909726112615317,-0.0001613049826119095,-5.2149876864859834e-05,0.00010276678221998736,0.00021508190548047423,0.0002028278395300731,7.995270425453782e-05,-5.866740320925601e-05,-0.00013253108772914857,-0.000126601560623385,-6.828356708865613e-05,1.7317565834673587e-06,4.388496745377779e-05,2.4743616580963135,1.5143433809280396,0.9869657158851624,0.8057718873023987,0.527207612991333,0.467180460691452,0.47953811287879944,0.30702438950538635,0.3465377390384674,0.34140780568122864,0.28275102376937866,0.33027300238609314,0.23507463932037354
31722106,-629.4629516601562,66.98709106445312,-10.120667457580566,2.2578091621398926,-3.910212278366089,4.963490009307861,-15.36114501953125,-9.032662391662598,-9.719402313232422,-3.5475382804870605,-3.6072871685028076,-2.106788396835327,-6.891881942749023,147.32757568359375,71.12208557128906,28.67997932434082,27.75463104248047,23.74262237548828,16.07326889038086,20.657373428344727,13.36412239074707,14.842243194580078,12.76004695892334,13.079771041870117,9.649286270141602,11.408827781677246,-0.001397286425344646,-0.006597836036235094,-0.014792722649872303,-0.016663789749145508,-0.01046951673924923,-0.004682568367570639,-0.007128662895411253,-0.014938551001250744,-0.01808173581957817,-0.012077744118869305,-0.0037486194632947445,-0.002591729396954179,-0.008673423901200294,10.96828842163086,7.3523712158203125,4.045180797576904,3.8535029888153076,2.6218533515930176,2.1120901107788086,2.4705123901367188,1.6768180131912231,2.167239189147949,2.0963587760925293,1.749251127243042,1.298895001411438,1.6962577104568481,-0.004986815620213747,-0.005993294529616833,-0.0036978633143007755,-0.001726989052258432,-0.0006002719164825976,0.000245572067797184,0.0010973570169880986,0.001438907696865499,0.0009604865335859358,0.00033818260999396443,0.000435276044299826,0.001104640425182879,0.001436602440662682,2.365004301071167,1.6283131837844849,0.8611558079719543,0.8599958419799805,0.5439887642860413,0.4631338119506836,0.5580238699913025,0.37306836247444153,0.4950866401195526,0.49074989557266235,0.3946833312511444,0.28711166977882385,0.39310595393180847
31722206,-673.5971069335938,66.37310791015625,2.4183270931243896,11.185237884521484,-3.2442989349365234,5.791528224945068,-7.74686861038208,-3.532623291015625,-3.6031153202056885,-0.482484370470047,-0.22688420116901398,1.9832561016082764,1.1216586828231812,132.73382568359375,72.23204803466797,23.986005783081055,28.26978874206543,21.45404624938965,17.099897384643555,20.890262603759766,16.643972396850586,14.031023025512695,13.655802726745605,9.887754440307617,10.199284553527832,8.139557838439941,0.09822872281074524,0.1266423463821411,0.09478170424699783,0.05468646064400673,0.017356662079691887,-0.010435611009597778,-0.026344772428274155,-0.03161657601594925,-0.02978263981640339,-0.02424011193215847,-0.01645263284444809,-0.006821164395660162,0.0033439132384955883,9.938969612121582,7.512248992919922,3.5163371562957764,3.736654758453369,2.6719396114349365,1.9931310415267944,1.9967418909072876,1.8778072595596313,1.8475853204727173,1.559202790260315,1.0633549690246582,1.2542740106582642,1.1849151849746704,0.0037812241353094578,0.005210456438362598,0.004669377580285072,0.0034308854956179857,0.0013843452325090766,-0.001007875194773078,-0.0028567269910126925,-0.0035840754862874746,-0.0033927278127521276,-0.002870070282369852,-0.0023188507184386253,-0.0016757259145379066,-0.0009014015085995197,2.1634299755096436,1.5624959468841553,0.7519512176513672,0.7873265743255615,0.5830528736114502,0.40590083599090576,0.4289287030696869,0.3997958302497864,0.4264170825481415,0.34330543875694275,0.23545460402965546,0.2676025331020355,0.28200894594192505
31811106,-763.4278564453125,73.52930450439453,-6.828343391418457,5.005171298980713,-3.3933990001678467,7.140933990478516,-11.051925659179688,-2.506845474243164,-8.445262908935547,-5.621273040771484,-0.9042171835899353,-1.5756574869155884,-3.4416961669921875,158.00802612304688,71.76862335205078,26.148832321166992,23.754636764526367,18.117944717407227,14.005227088928223,20.14905548095703,10.98047161102295,14.853045463562012,13.107474327087402,8.627304077148438,9.156169891357422,7.981452465057373,0.07661467790603638,0.07289974391460419,0.019750181585550308,-0.006900147534906864,-0.006777430884540081,-0.009586754254996777,-0.019070813432335854,-0.020229380577802658,-0.018062550574541092,-0.016315974295139313,-0.018645072355866432,-0.022901635617017746,-0.028468742966651917,9.554944038391113,6.345242500305176,3.5869455337524414,4.25258731842041,2.6543161869049072,1.9500070810317993,1.8917433023452759,1.3723920583724976,1.6807290315628052,1.7661631107330322,1.3258610963821411,1.3310811519622803,0.954383909702301,0.003681854112073779,0.005713185761123896,0.001758286845870316,-0.0016717988764867187,-0.0020108004100620747,0.0004736306727863848,0.0020285523496568203,0.0010865142103284597,0.0020223490428179502,-0.00015918519056867808,-0.0028820817824453115,-0.003886746009811759,-0.0019492044812068343,1.9757214784622192,1.5478863716125488,0.9013065099716187,0.9995040893554688,0.6090000867843628,0.40235549211502075,0.398578405380249,0.3144815266132355,0.38687440752983093,0.4410209655761719,0.3299771845340729,0.2903517484664917,0.22009673714637756
31811206,-722.79345703125,64.21685028076172,-9.025169372558594,0.8867536783218384,-2.9964635372161865,4.0254411697387695,-12.680364608764648,-3.529393196105957,-9.380221366882324,-9.209735870361328,-0.5865553617477417,-2.5455963611602783,-5.158428192138672,140.8301239013672,74.17635345458984,27.619251251220703,25.92611312866211,17.438501358032227,14.39249038696289,20.201608657836914,10.798116683959961,14.886693954467773,15.123380661010742,7.004706382751465,9.583711624145508,7.656612396240234,0.09812124073505402,0.11650682985782623,0.07140135765075684,0.04116804897785187,0.03763847425580025,0.044166456907987595,0.04358193650841713,0.03633108735084534,0.033503055572509766,0.038552891463041306,0.04147405922412872,0.033359721302986145,0.01936139538884163,8.927578926086426,6.496650218963623,4.344180107116699,4.3226165771484375,2.7996630668640137,1.917324185371399,2.032670736312866,1.3351749181747437,1.5405536890029907,1.5841470956802368,1.2124488353729248,1.5493537187576294,0.8900951743125916,0.011078307405114174,0.012268885038793087,0.005803775042295456,0.0024862473364919424,0.003701972309499979,0.006081069819629192,0.0065388246439397335,0.005201512947678566,0.00425936933606863,0.004817470908164978,0.00543275335803628,0.0043798647820949554,0.0022141686640679836,1.9424161911010742,1.5677376985549927,1.0576941967010498,1.0161030292510986,0.6858537197113037,0.3766857981681824,0.4563155770301819,0.2909964323043823,0.31494972109794617,0.3579111099243164,0.2838607132434845,0.33817654848098755,0.22034770250320435
31812106,-702.3863525390625,58.24302291870117,-5.422638416290283,1.934608817100525,-6.256469249725342,4.692246437072754,-13.596423149108887,-4.709071636199951,-10.35206413269043,-7.049742221832275,-0.8648433089256287,-1.2889204025268555,-5.415420055389404,143.2378387451172,75.39151763916016,23.70602035522461,27.14166831970215,21.8587703704834,16.237396240234375,22.859596252441406,12.110602378845215,16.33658790588379,13.417840957641602,10.372187614440918,7.879300117492676,8.869211196899414,0.01709694042801857,0.023290259763598442,0.020758315920829773,0.01695343293249607,0.012418705970048904,0.007799224462360144,0.0037461468018591404,0.000763573101721704,-0.0009557908051647246,-0.0015915905823931098,-0.0015883398009464145,-0.0014445409178733826,-0.0015317404177039862,8.825180053710938,7.780409336090088,3.888184070587158,3.942157506942749,2.803253412246704,2.39900279045105,2.0023975372314453,1.9830495119094849,1.747397780418396,1.5321778059005737,1.3231127262115479,1.0518046617507935,1.002249836921692,-0.00016606210556346923,-3.1753235816722736e-05,0.000488330377265811,0.001103585003875196,0.001568211242556572,0.0017269711242988706,0.0015856680693104863,0.0013098993804305792,0.0011426650453358889,0.001265011727809906,0.0016750340582802892,0.0021772475447505713,0.0025073583237826824,1.8204913139343262,1.7161080837249756,0.9216995239257812,0.8690328001976013,0.639621376991272,0.5336269736289978,0.42472580075263977,0.48280447721481323,0.4015762507915497,0.34633877873420715,0.2984675467014313,0.2648981511592865,0.24229708313941956
31812206,-708.7772827148438,73.45083618164062,-3.2192983627319336,9.616066932678223,-1.2912335395812988,10.986928939819336,-13.94143295288086,-5.221434593200684,-10.556053161621094,-5.044589996337891,2.8956165313720703,1.0174403190612793,-3.4875223636627197,140.81568908691406,66.94200897216797,24.458372116088867,26.626861572265625,28.07582664489746,14.684172630310059,21.480865478515625,11.476624488830566,16.10396957397461,11.799089431762695,12.146201133728027,10.810491561889648,8.919811248779297,0.14857012033462524,0.16269497573375702,0.09668724983930588,0.06435607373714447,0.048255208879709244,0.042808227241039276,0.03277824446558952,0.03262871503829956,0.03716374933719635,0.0315275564789772,0.023485837504267693,0.014980115927755833,0.014902784489095211,9.030674934387207,6.810255527496338,3.769967555999756,3.803835868835449,2.9816384315490723,2.249351978302002,2.116872787475586,1.893088936805725,1.7043499946594238,1.454064130783081,1.4015812873840332,1.0258234739303589,1.1976001262664795,0.014344470575451851,0.015057179145514965,0.007169968448579311,0.00388040067628026,0.0027143959887325764,0.0022557913325726986,0.001540106488391757,0.001731234136968851,0.0038064096588641405,0.004383332561701536,0.003975733648985624,0.003347477177157998,0.002754664747044444,1.8997734785079956,1.5538893938064575,0.9122525453567505,0.8597585558891296,0.6603994965553284,0.5069441795349121,0.4503900706768036,0.4697704613208771,0.388729065656662,0.33114463090896606,0.3121403455734253,0.22416292130947113,0.30483299493789673
31821106,-717.57568359375,79.60297393798828,-13.107270240783691,7.621347427368164,0.22719493508338928,9.038007736206055,-18.66128921508789,-3.9401750564575195,-11.512816429138184,-5.417742729187012,3.147603988647461,-2.603388786315918,-5.276437282562256,149.02499389648438,62.49253463745117,27.464693069458008,27.8603572845459,19.928688049316406,13.689925193786621,19.561504364013672,10.038369178771973,15.78611946105957,11.201610565185547,11.325881958007812,8.072896003723145,8.667502403259277,-0.07409697771072388,-0.04666609689593315,0.024515196681022644,0.0030981521122157574,-0.037687402218580246,-0.027758905664086342,-0.011335033923387527,-0.01499163918197155,-0.0171201191842556,-0.019724369049072266,-0.026332629844546318,-0.019848691299557686,-0.008969795890152454,10.596284866333008,5.858362674713135,3.804354429244995,4.472434997558594,2.5429162979125977,1.9238643646240234,2.0318996906280518,1.5239808559417725,1.6179163455963135,1.2662729024887085,1.2461572885513306,1.090925931930542,1.0702235698699951,0.014783398248255253,0.0156771931797266,0.007688602432608604,0.005901342257857323,0.006782152224332094,0.004581971559673548,0.0009014747920446098,-0.0012380739208310843,-0.0008905494469217956,0.001967167016118765,0.002873492194339633,-0.0010476544266566634,-0.003356732428073883,2.21270489692688,1.3884772062301636,0.9129782319068909,1.0012584924697876,0.5947117209434509,0.39753058552742004,0.4513166844844818,0.36330562829971313,0.340448796749115,0.27840086817741394,0.2594637870788574,0.23746941983699799,0.26582813262939453
31821206,-605.08740234375,55.27549743652344,-23.39378547668457,-7.995293140411377,-6.949136734008789,-2.1199071407318115,-17.265993118286133,-5.110955715179443,-10.836965560913086,-10.598329544067383,-4.494024753570557,-0.4550113081932068,-4.916667461395264,145.39108276367188,65.209228515625,31.97724723815918,29.945404052734375,19.640106201171875,12.074028015136719,23.455501556396484,9.005517959594727,15.70698356628418,13.778779983520508,11.721689224243164,9.371429443359375,11.285295486450195,6.364267028402537e-05,9.676776244305074e-05,0.0001155998106696643,0.00014309037942439318,0.00017419042706023902,0.00020300134201534092,0.00022385995544027537,0.0002324460365343839,0.00022643124975729734,0.00020607514306902885,0.00017418438801541924,0.00013582012616097927,9.759317617863417e-05,11.711221694946289,5.995686054229736,4.370280742645264,4.639942646026611,2.298001289367676,1.8061769008636475,2.4295814037323,1.2625274658203125,1.743578553199768,1.6568273305892944,1.2816609144210815,1.4270853996276855,1.6103650331497192,-0.0001910110004246235,-0.000267261202679947,-0.00025920625193975866,-0.0002471857296768576,-0.00023309566313400865,-0.00021912704687565565,-0.00020743963250424713,-0.0001997781655518338,-0.00019722949946299195,-0.0001999977248487994,-0.0002074216172331944,-0.00021803982963319868,-0.00022984645329415798,2.7421886920928955,1.3747777938842773,1.0822672843933105,1.0442603826522827,0.4932754933834076,0.4094485342502594,0.4961026906967163,0.2876601815223694,0.36790236830711365,0.39310553669929504,0.29593631625175476,0.340116947889328,0.38519102334976196
31822106,-610.214111328125,51.69551086425781,-21.120210647583008,-3.0954086780548096,-5.581627368927002,3.3488526344299316,-18.595399856567383,-6.745622634887695,-13.261194229125977,-11.246962547302246,-1.9342049360275269,0.09000775963068008,-8.470364570617676,156.0547637939453,64.29503631591797,32.38248062133789,27.53244400024414,21.793272018432617,11.270472526550293,24.099180221557617,11.116941452026367,15.706128120422363,15.101569175720215,12.029611587524414,10.746325492858887,11.794480323791504,-0.020251169800758362,-0.02796638198196888,-0.026067549362778664,-0.023278655484318733,-0.020093251019716263,-0.017073901370167732,-0.014752418734133244,-0.013535167090594769,-0.013631980866193771,-0.015018857084214687,-0.017443275079131126,-0.02046916075050831,-0.023554019629955292,10.3641996383667,7.089474201202393,5.2396321296691895,4.334860801696777,2.90293025970459,1.9854528903961182,2.353280782699585,1.599416732788086,1.4851480722427368,1.8955857753753662,1.4350842237472534,1.2192023992538452,1.4670655727386475,1.7904465494211763e-05,2.747735743469093e-05,3.269872468081303e-05,3.73378861695528e-05,3.6386136343935505e-05,2.4662094801897183e-05,-1.9488795715005836e-06,-4.550372250378132e-05,-0.00010557020868873224,-0.00017937498341780156,-0.00026233927928842604,-0.0003490371163934469,-0.0004341070307418704,2.234990358352661,1.6085107326507568,1.2644160985946655,0.9704318046569824,0.6798818707466125,0.473495215177536,0.5095646977424622,0.38698557019233704,0.335183709859848,0.44704514741897583,0.31790345907211304,0.2645268440246582,0.3789854943752289
31822206,-608.8314208984375,50.9898567199707,-16.87635040283203,-6.392721652984619,-10.912247657775879,3.7400643825531006,-19.6795597076416,-5.254889011383057,-13.089553833007812,-13.068455696105957,-2.8921685218811035,1.251436471939087,-6.606300354003906,153.77122497558594,63.08104705810547,25.047754287719727,29.187002182006836,23.98613929748535,12.353787422180176,24.351226806640625,9.445385932922363,13.13076114654541,14.768392562866211,12.408744812011719,12.217451095581055,10.72251033782959,0.002753273583948612,0.0038079044315963984,0.003564422717317939,0.0032020993530750275,0.0027759969234466553,0.0023463477846235037,0.001966077135875821,0.0016705523012205958,0.0014716873411089182,0.0013577596982941031,0.0012984640197828412,0.001254433416761458,0.0011881007812917233,10.398548126220703,6.932765007019043,4.295757293701172,4.725285530090332,2.602116823196411,2.0953712463378906,2.517843723297119,1.5069047212600708,1.3394761085510254,1.749238133430481,1.3963098526000977,1.320170283317566,1.463541030883789,-0.0004453469009604305,-0.000635135977063328,-0.0006466529448516667,-0.0006525571807287633,-0.0006383277359418571,-0.000592096010223031,-0.0005085713928565383,-0.00039033161010593176,-0.0002462972479406744,-8.863824768923223e-05,7.017308234935626e-05,0.00021927895431872457,0.0003499152953736484,2.1654577255249023,1.583677887916565,1.0607763528823853,1.0468369722366333,0.5567384958267212,0.49913445115089417,0.5528610348701477,0.37168630957603455,0.29919812083244324,0.4068610668182373,0.303816020488739,0.28838491439819336,0.3769151568412781
31111107,-685.1911010742188,91.44493103027344,6.700382709503174,19.388221740722656,8.064279556274414,17.239891052246094,-7.018651962280273,2.326465368270874,-8.858725547790527,-1.7122339010238647,2.0464091300964355,-2.941984176635742,-3.6179065704345703,151.17649841308594,73.56207275390625,29.417522430419922,21.341922760009766,17.309141159057617,20.291994094848633,20.4168643951416,11.013054847717285,14.949105262756348,9.12839126586914,7.541041851043701,9.550057411193848,8.72552490234375,-0.12799280881881714,0.2089216113090515,0.21219535171985626,-0.012809721753001213,-0.0007401971961371601,-0.0076086558401584625,0.05100312829017639,0.002437958959490061,0.08931027352809906,0.007893853820860386,-0.033207084983587265,0.017929181456565857,-0.0027022024150937796,11.786773681640625,6.904976844787598,3.313469886779785,3.4011754989624023,2.802401304244995,2.3861451148986816,2.6452362537384033,1.4750322103500366,1.8985419273376465,1.6513787508010864,0.9957588911056519,1.3878631591796875,1.1108765602111816,-0.011462805792689323,-0.007414788473397493,-0.002067847875878215,-0.0026440913788974285,-0.005606659222394228,-0.006120141129940748,-0.002202443080022931,0.004411411937326193,0.009583025239408016,0.00797357503324747,0.005726849660277367,0.0017248379299417138,0.0012552988482639194,2.6774373054504395,1.6076937913894653,0.7850567102432251,0.7907392978668213,0.6143342852592468,0.48241525888442993,0.6115458011627197,0.3453310430049896,0.47192269563674927,0.4063561260700226,0.22443987429141998,0.3245096206665039,0.25979864597320557
31111207,-682.3758544921875,94.25595092773438,8.088109016418457,20.869525909423828,7.556281089782715,18.4621639251709,-7.737593173980713,3.6498568058013916,-9.894824028015137,-0.8045710921287537,3.128355026245117,-1.6335582733154297,-2.6802003383636475,150.80352783203125,71.55826568603516,26.77392578125,22.07988166809082,16.941692352294922,18.067075729370117,21.96317481994629,10.408312797546387,16.21283531188965,9.451425552368164,7.99138069152832,8.940433502197266,9.398980140686035,-0.24462762475013733,0.21269404888153076,0.2070850133895874,-0.013801275752484798,0.012747730128467083,0.003557808930054307,0.08475461602210999,-0.011194810271263123,0.11740488559007645,0.03759579360485077,0.007056971080601215,0.041451942175626755,0.003956412896513939,11.723363876342773,6.952599048614502,3.4124529361724854,3.443243980407715,2.7491157054901123,2.287342071533203,2.899824380874634,1.4496582746505737,1.9078482389450073,1.5420019626617432,1.0770829916000366,1.2865372896194458,1.300283670425415,-0.016283031553030014,-0.008324358612298965,-0.0037152080330997705,-0.00015987601364031434,0.003025726182386279,-0.0025644556153565645,-0.006741395685821772,0.00019840382447000593,0.006867018528282642,0.0044546062126755714,-0.0006134466384537518,-0.0031763792503625154,-0.000480792426969856,2.620704174041748,1.6317698955535889,0.8081217408180237,0.796615719795227,0.6054173707962036,0.4821148216724396,0.6333845853805542,0.3348419666290283,0.447476863861084,0.3762268126010895,0.22568365931510925,0.29872193932533264,0.31303900480270386
31112107,-670.8587036132812,76.79631805419922,11.147034645080566,15.564752578735352,5.950750350952148,17.093585968017578,-6.560149669647217,0.9777878522872925,-11.249627113342285,-3.3218867778778076,-0.9775269627571106,-3.0309300422668457,-4.469181537628174,156.47882080078125,70.44805908203125,23.33713722229004,23.180482864379883,15.792521476745605,19.49201774597168,21.687849044799805,10.988081932067871,15.829364776611328,9.852193832397461,7.584384441375732,9.630248069763184,8.596142768859863,0.01568918116390705,0.09942347556352615,0.10721296072006226,0.013438514433801174,-0.0016173137119039893,0.014571254141628742,0.010331884026527405,-0.0029753840062767267,0.027948463335633278,0.020909808576107025,-0.011661662720143795,0.0037002612370997667,-0.0028681608382612467,9.776921272277832,7.554895401000977,2.6751513481140137,3.4884111881256104,2.2832796573638916,2.2408626079559326,2.6450445652008057,1.5547819137573242,1.9908818006515503,1.8932620286941528,1.1932392120361328,1.3180760145187378,1.0239266157150269,-0.007217966485768557,0.0013606831198558211,0.004490624647587538,-0.0036940721329301596,-0.00616619223728776,-0.007305254228413105,-0.005689963698387146,-0.006002228707075119,-0.0018036519177258015,-0.00011507460294524208,0.001967282732948661,0.002766088815405965,-0.0017393550369888544,2.0662989616394043,1.6923410892486572,0.6150786876678467,0.8168813586235046,0.5040748119354248,0.47842517495155334,0.5042217373847961,0.3495584726333618,0.48956793546676636,0.4638776183128357,0.28765085339546204,0.297516405582428,0.24935907125473022
31112207,-682.1443481445312,90.10297393798828,12.780686378479004,22.229660034179688,5.273294448852539,17.13159942626953,-6.824179649353027,3.4352593421936035,-10.751445770263672,0.3875131607055664,3.3297059535980225,-4.051571369171143,-3.068295478820801,152.78619384765625,74.14096069335938,24.71388816833496,22.126907348632812,17.72739028930664,16.59910011291504,20.029449462890625,10.273231506347656,14.985834121704102,9.786375045776367,7.286960601806641,8.733420372009277,7.870876789093018,-0.1317013055086136,0.17415955662727356,0.20256763696670532,-0.022279750555753708,-0.012427273206412792,-0.020202940329909325,0.01159974467009306,-0.030960170552134514,0.059694111347198486,-0.0025366514455527067,-0.06042527034878731,0.010191425681114197,-0.01707359030842781,10.181424140930176,8.302967071533203,3.016510009765625,2.969681739807129,2.575984477996826,2.149238348007202,2.4663336277008057,1.62477445602417,1.7824398279190063,2.0514705181121826,1.0519638061523438,1.2169790267944336,1.0462595224380493,-0.012235951609909534,-0.0001516892371000722,0.004314256366342306,0.0007855647709220648,0.00019591656746342778,-0.0016934586456045508,0.00043569502304308116,-0.004623809829354286,-0.0021067725028842688,-0.0008088377653621137,0.00885823369026184,0.007259780541062355,0.0025698356330394745,2.16564679145813,1.8690658807754517,0.7324529886245728,0.6872496604919434,0.5725807547569275,0.46306613087654114,0.4895824193954468,0.3937545716762543,0.4224526584148407,0.5181190371513367,0.2451542168855667,0.2826037108898163,0.2506292760372162
31211107,-723.535400390625,91.70691680908203,10.91706371307373,14.811352729797363,5.649634838104248,19.646392822265625,-5.774338245391846,1.5954498052597046,-5.906315803527832,-2.37117338180542,4.501401424407959,-2.211820363998413,-1.8213047981262207,142.08013916015625,73.9773941040039,22.952518463134766,21.157075881958008,15.517793655395508,19.816997528076172,19.681304931640625,9.959617614746094,14.187532424926758,10.094358444213867,7.269749641418457,8.924666404724121,6.8171844482421875,0.14086295664310455,0.16688160598278046,0.08990829437971115,0.025664258748292923,0.012001022696495056,0.02416328713297844,0.02834259159862995,0.01993672177195549,0.00748835876584053,-0.002979078097268939,-0.006887238472700119,-0.003023849567398429,0.0034598836209625006,9.509322166442871,6.725227355957031,3.3624720573425293,3.5898725986480713,2.491469383239746,2.25882625579834,2.653057813644409,1.4243255853652954,1.7469033002853394,1.7752249240875244,1.1874767541885376,1.241434931755066,1.1032530069351196,0.002542532980442047,0.005209872964769602,0.004088787827640772,-8.939819235820323e-05,0.0004632794880308211,0.0024110444355756044,-3.885052865371108e-05,-0.004168984945863485,-0.0059999036602675915,-0.005464824382215738,-0.003154887119308114,-5.0771457608789206e-05,0.0013966165715828538,2.177412509918213,1.6173168420791626,0.8033977150917053,0.8800472617149353,0.5310425758361816,0.4618878662586212,0.5942732095718384,0.31740355491638184,0.4096779227256775,0.4516921937465668,0.2760160565376282,0.2843286991119385,0.2699677348136902
